业委会不作为问题	权力运作及监督
协调尽快成立业委会问题	组织、推选
小区物业和保安对快递车进行收费才让进小区不合理	保安不当行为
桥修好了不通车	申请与使用
协调相关部门开通小区的监控	监控实施损坏
小区物业乱收费	缴纳与监管
反映北京晟邦物业管理有限公司乱收费	管理费
物业划停车位不合理	安全没保障
小区治安差，存在安全隐患	安全秩序没保障
站岗没有责任心	质量和水平
小区监控损坏，导致频繁丢失电动车无法调取监控，希望尽快维修	监控实施损坏
希望封存地库	安全没保障
门禁不锁导致其他人员可以随便进入问题	态度与规范
外来车辆进入小区无人处理	秩序混乱
无法成立业委会	组织、推选
主管道维修业主自己掏钱不合理	权力运作及监督
物业装修管理费不退和装修垃圾清运费只退一半不合理问题	管理费
保安拦截	保安不当行为
垃圾无人清理#微博私信#	日常服务不到位
物业需本人到场领取是否合理	日常服务不到位
反映单位不予缴纳维修基金	申请与使用
市民反映物业问题	物业费
物业强制断电不合理的问题	管理简单粗暴
小区楼道潮湿，出行有安全隐患	日常服务不到位
停热水不合理问题/保密	日常服务不到位
物业公司贴违停通知做法不合理，业主对此意见大	安全没保障
停车位坑洼，无人处理	安全没保障
保安私自拿东西	保安不当行为
物业公示门禁卡办理截止时间为4月30日，现在不让未办理门禁卡的业主进小区不合理	管理简单粗暴
小区门口监控室保安夜里睡觉问题	保安不当行为
物业不处理摄像头照墙的问题	安全秩序没保障
物业用非法手段逼迫业主交物业费	威胁恐吓业主
物业擅自动用公共维修基金，自称用于维修消防系统，业主此意见大	申请与使用
胜古中路1号院3号楼没有公共维修基金的问题	申请与使用
加装天然气报警阀收费不合理	管理费
保安不作为	保安不当行为
物业强制要求缴纳滞纳金不合理	物业费
物业不卖电	管理简单粗暴
物业不作为	入户维修态度及质量差
来电撤消诉求。	威胁恐吓业主
物业尽快维修维修自家门铃	入户维修态度及质量差
希望相关部门核实处理无处停车问题	场地紧张
小区成立业委会不合理	组织、推选
小区停车管理混乱	秩序混乱
监控损坏	监控实施损坏
物业收取水费不合理问题	物业费
物业不作为	质量和水平
小区内安全没有保障	监控实施损坏
物业收取垃圾清运费不合理	垃圾清运费
物业出租自行车棚	日常服务不到位
门禁损坏无人维修	日常服务不到位
物业不作为	入户维修态度及质量差
小区地下车库迟迟不开放，导致居民无处停车，希望地下车库尽快投入使用	态度与规范
物业收取生活垃圾清运费不合理	物业费
小区成立业委会需要由那个部门给盖章处理	保安不当行为
监控线冒火花问题	安全秩序没保障
镇政府拒绝成立业委会不合理的问题	组织、推选
协调物业使用公共维修基金维修飘窗	申请与使用
无法申请大修基金	申请与使用
 对着自己家安装摄像头不合理	监控实施损坏
小区业委会内部混乱问题	组织、推选
小区未按照市政标准收取水费，居民对此意见大	管理费
街道不给业委会备案	权力运作及监督
物业更换室外水表收费不合理问题	管理费
希望相关部门帮助顶秀金颐小区协调成立业委会【北京市市长陈吉宁】#领导留言板#	组织、推选
 电动车飞线充电	态度与规范
昌平区马池口镇玉龙家园小区物业收取电费高	管理费
拆除所有地锁后会导致小区停车秩序混乱	秩序混乱
小区内乱停车	秩序混乱
举报星光公寓小区业委会主任#微博#	权力运作及监督
协调成立业委会	组织、推选
希望帮助清理汽车上的水泥	安全没保障
希望住建委督促物业尽快提交材料问题	组织、推选
小区保安因为自己骑电动车不让自己进小区	保安不当行为
物业乱收费	管理费
希望核实小区内如何停车	秩序混乱
小区乱作为问题	管理简单粗暴
物业不作为	质量和水平
物业维修人员态度恶劣问题	态度与规范
开发商给业委会办公室贴封条不合理	受破坏及法律权益保障
小区内停车场出口未开放，影响居民出行	安全没保障
家委会服务态度差	态度与规范
小区内存在安全隐患的问题	态度与规范
财务账目没有公开	申请与使用
空调被停	日常服务不到位
公共停车区域不准停	保安不当行为
投诉物业不处理业主车辆被砸不合理	日常服务不到位
物业收取供暖费高，业主对此意见大/保密	缴纳与监管
安排正规物业对小区进行管理	权力运作及监督
小区监控显示器故障无人维修问题	监控实施损坏
物业迟迟不给退装修押金	管理费
充电桩安装不合理的问题	日常服务不到位
 保安不让业主车辆进入小区的问题	态度与规范
投诉物业绿化规划不合理	权力运作及监督
防盗门损坏无人处理问题	安全秩序没保障
物业不作为	质量和水平
物业乱收费的问题“12315热线来电”	管理费
希望修好门禁	安全秩序没保障
物业公司乱收费	收费不合理
投诉小区物业不作为	管理简单粗暴
物业保安不让业主进入小区	保安不当行为
希望增设一个社区医院	申请与使用
希望提高临时停车收费标准的问题	收费不合理
物业为经业主同意私自上涨物业费，业主对此意见大	物业费
物业擅自动用维修基金不合理问题	申请与使用
小区监控不完善	监控实施损坏
安德里北街属于哪个街道官	管理费
小区改造不合格	质量和水平
思源胡同老旧小区私占停车位【北京市委书记蔡奇】#人民网地方领导留言板#	秩序混乱
小区收取停车费不合理问题	收费不合理
询问物业收费标准#微博私信#	物业费
老业委会不把工作交接给新业委会导致无法正常工作的问题	受破坏及法律权益保障
小区没有居委会，居民办事不便，希望设立	组织、推选
核实处理小区内上述问题	安全没保障
安装监控	监控实施损坏
保安态度不好	保安不当行为
3号楼内1层监控故障	监控实施损坏
地下车库出口被封堵不合理的问题	安全没保障
物业乱收费	管理费
物业未经业主同意，私自上调停车费，业主对此意见大	管理费
物业乱扣费的问题	物业费
 私占停车位	秩序混乱
自家小区下水主管道堵塞	安全秩序没保障
电动车不让进入小区	保安不当行为
供暖滞纳金交付不合理问题	自供暖社区供暖费
物业收取维修费不合理	缴纳与监管
业主委员会投票不符合规定	权力运作及监督
物业调整停车费不合理的问题	管理费
未办理停车位产权登记开发商聘用物业未经业主同意收费	管理费
希望在小区电梯安装隔音层	质量和水平
投诉物业不作为	入户维修态度及质量差
垃圾异味和噪音扰民	质量和水平
希望相关部门协调降低停车费并分配给小区业主车位	收费不合理
小区居民没有居委会管理	组织、推选
希望物业尽快维修紧急呼叫系统	监控实施损坏
西山枫林四区6号楼1单元的单元门禁损坏，希望尽快维修	安全秩序没保障
物业未经业主同意张贴收取消防系统维护的资金	物业费
希望增设摄像头	监控实施损坏
建议增加摄像头	监控实施损坏
投诉管庄乡政府不履行职责	组织、推选
 学校门口乱停车有安全隐患	安全没保障
成立业委会流程不合理	组织、推选
物业工作方法不合理	管理简单粗暴
核实小区的住房维修基金去向	缴纳与监管
高空抛物	安全秩序没保障
开发商私自涨钱不合理	缴纳与监管
房屋质量及物业管理差问题	入户维修态度及质量差
世华泊郡电不能用	入户维修态度及质量差
物业不让车辆进小区	质量和水平
市民反映护国寺大街72号院疏解缓慢的问题	态度与规范
小区监控设备损坏，希望及时维修	监控实施损坏
楼道玻璃碎裂迟迟无人更换	安全秩序没保障
希望小区门口从新设立路墩问题	质量和水平
物业的装修垃圾清运费太高	垃圾清运费
小区停车秩序混乱，希望加强管理	秩序混乱
小区没有保安巡逻	安全秩序没保障
协商开放小区地下停车库	场地紧张
市民反映协调处理取暖费问题	自供暖社区供暖费
小区业委会破坏拆除鱼池	权力运作及监督
莱圳家园二期三期地下车库长期不维护管理问题#APP#	组织、推选
小区保安服务态度恶劣	保安不当行为
物业不退装修押金问题	管理费
小区物业服务态度不好问题	保安不当行为
保安室被私人占用，希望物业尽快处理	日常服务不到位
超市开业门口停车占用自行车道	秩序混乱
物业工作人员辱骂自己	态度与规范
物业不安装摄像头存在安全隐患的问题	申请与使用
物业收取门禁卡办理费规定不合理问题	管理费
小区业委会迟迟不能成立	组织、推选
收费不合理问题	管理费
北京徳利中天物业服务股份有限公司不退装修押金问题#微博私信#	管理费
小区停车混乱	秩序混乱
小区车位太窄	质量和水平
物业不作为	日常服务不到位
阜成门外大街13号楼环境卫生秩序差的问题#微博私信#	态度与规范
开发商迟迟未将公共维修基金上交职能部门	缴纳与监管
物业工作人员辱骂业主	威胁恐吓业主
楼道停放电动车无人管理，影响居民出行	秩序混乱
单元门安装人脸识别系统后迟迟未启用，希望尽快投入使用	质量和水平
协调加强角门东里小区的治安管理	安全秩序没保障
枣营北里6号楼伯宁花园院内绿地上私家车占用公共绿地	秩序混乱
不明诉求	安全没保障
希望完善小区监控问题	监控实施损坏
投票票数不合规	物业费
保安不让进入国际展览中心参展问题	保安不当行为
小区保洁员不全员上班“12320热线来电”	日常服务不到位
小区起名不合理	申请与使用
物业收费不合理	物业费
开发商没有缴纳两限房第一年物业费用的问题	物业费
希望物业取消改造的	安全没保障
物业不作为	工作效率低
投诉物业管理不当	日常服务不到位
小区内电动车摩托车停放楼道内很危险	质量和水平
来电希望增设超市	申请与使用
小区路灯坏了无人修理	安全秩序没保障
投诉物业和保安的服务态度差问题	日常服务不到位
物业提高物业费不合理	物业费
物业私自设置房屋租赁广告牌	态度与规范
小区内楼与楼之间违规停车问题	安全没保障
小区物业收取停车费管理混乱的问题	秩序混乱
咨询是否合理	垃圾清运费
物业公司工作人员态度恶劣	威胁恐吓业主
大兴区榆垡镇新机场工地指挥部私自售卖通行证不合理的问题	管理费
小区停车混乱希望物业加强管理	秩序混乱
枫泉花园小区没有居委会#市政府门户网站互动交流平台#	组织、推选
烟道被堵导致无法装修的问题	权力运作及监督
治理小区内自行车乱停	秩序混乱
物业收取垃圾清运费不合理	垃圾清运费
汇都家园小区车辆门禁无法登记	管理简单粗暴
底商装修物业收取押金一年后才能退还，底商对此意见大	缴纳与监管
金隅旺和园物业让自己补交供暖费不合理	自供暖社区供暖费
黑政府、黑保安、黑物业	质量和水平
居委会不给办理手续不合理问题	组织、推选
美丽经典小区车位上有树上鸟拉屎的问题	安全没保障
希望尽快维修好鸿博家园一期A区1号楼正对面的摄像头	监控实施损坏
酒店收费不合理的问题“12315热线来电”	收费不合理
开发商不给商铺供水电	管理费
自行车棚停车秩序差，希望加强管理	安全没保障
物业占用业主公摊面积建房对外出租的问题	入户维修态度及质量差
被小区内的设施绊倒希望有关部门帮忙协调赔偿问题	态度与规范
物业收取中水费不合理问题	态度与规范
物业管理	管理简单粗暴
希望东兴一区门口停车抬杆尽快能够使用/保密	安全没保障
物业不作为	质量和水平
顺义区治安较差的问题	安全秩序没保障
协调小区周边增设围栏	安全秩序没保障
通州区中仓街道因外墙保温工程导致摄像头无法正常使用	监控实施损坏
消防通道被堵	安全秩序没保障
物业让清理地下室不合理	管理简单粗暴
取消电梯内的电子广告的声音	管理简单粗暴
希望望京明苑尽快成立业委会	权力运作及监督
核实区供电何时未小区电梯安装做增容	申请与使用
物业不作为的问题	质量和水平
拿走电瓶不合理	安全秩序没保障
群租房	安全秩序没保障
对外租赁车位不合理	安全秩序没保障
小区停车物业让交罚款不合理问题	管理费
赔偿不合理问题	态度与规范
德佳物业迟迟不撤出小区	质量和水平
垃圾分类的钱没有给	垃圾清运费
街道办为何拒绝业主大会延期申请的问题	权力运作及监督
小区物业服务态度差	态度与规范
楼道垃圾无人清理问题	日常服务不到位
协调城华物业管理有限公司退押金	管理费
安全隐患问题	安全秩序没保障
当地物业违建房屋	态度与规范
物业私自断电	管理简单粗暴
投诉溪翁庄镇民政门口保安	保安不当行为
开发商交房不合格导致无法居住问题	权力运作及监督
小区垄断宽带运营商不合理	权力运作及监督
小区没有摄像头不合理	监控实施损坏
收费不合理	收费不合理
没有居委会导致自己小区无法成立业委会	组织、推选
业委会强行要求物业撤出不合理问题	权力运作及监督
核实相关政府部门是否可以监管物业提取维修基金并进行维修房屋的过程	申请与使用
小区内私装地锁现象普遍，希望统一拆除	物业费
物业未按合同规定收取停车费，违规调涨停车费，居民对此意见大	管理费
小区监控设施损坏	监控实施损坏
帮助打开室外空调压缩机飘窗问题	质量和水平
映收取装修管理费不合理	管理费
小区立体车库故障，导致业主无法停车，希望尽快维修	安全没保障
小区内停车秩序差的问题“向前一步”	秩序混乱
电卡清零才能购电不合理	质量和水平
物业在小区内部道路安装护栏影响出行	安全秩序没保障
 社保所工作人员招聘的社区保安不符合条件	保安不当行为
小区没有公共充电桩，导致新能源车无法充电，希望增设	入户维修态度及质量差
希望增设监控设施	监控实施损坏
希望物业协调安装坐便	态度与规范
物业不让快递员进小区不合理	日常服务不到位
私占车棚的问题	申请与使用
保安骂人	态度与规范
京师园小区业委会不让居民参加选举	组织、推选
小区停车位积雪无人清理	工作效率低
小区私自收停车费不合理	态度与规范
协调核实使用住房维修基金是哪批准的	申请与使用
协调物业让保安履行相应职责	日常服务不到位
小区不让业主的车辆和装修车辆进入小区问题	保安不当行为
燕海物业不合理收取停车费	收费不合理
小区物业收取物业费过高	物业费
卢西嘉园小区无法成立业主委员会	组织、推选
废品无人清理	垃圾清运费
核实尽快修复防盗门问题	安全没保障
物业不退宽带押金	管理费
咨询收取电梯运费是否合理	管理费
安装新能源充电桩收取1000元不合理	管理费
小区停车秩序混乱无人管理	日常服务不到位
协调物业将道路圆瓷砖换成防滑的瓷砖	安全秩序没保障
希望小区增加保温层、楼体扶手、升降杆	申请与使用
增设停车桩不合理问题	秩序混乱
物业乱收物业费	质量和水平
酒店不作为	态度与规范
物业不解决保安违规收费的问题	保安不当行为
物业不换水表问题	管理简单粗暴
车辆乱停乱放的问题	秩序混乱
解决未来家园车库未竣工问题	日常服务不到位
电动车充电问题	安全秩序没保障
西城区椿树街道椿树园小区鲁能物业制定不合理停车租赁合同不合理	威胁恐吓业主
小区物业乱收停车费	管理费
新老物业无法进行交接导致小区生活质量严重下降	组织、推选
了解到哪申请成立业委会	组织、推选
物业不作为垃圾无人清理的问题	质量和水平
 商户在小区建设消防通道不合理”12319热线来电“	受破坏及法律权益保障
上下水管道改造	缴纳与监管
希望物业清理楼道卫生和启用门禁	管理简单粗暴
物业私自断网	态度与规范
无法进入购买房子问题	质量和水平
小区没有居委会无法办理入学手续	组织、推选
停止成立业委会问题	组织、推选
泰禾拾景园居委会批申不过的原因	组织、推选
自己的车辆安全没保证问题	安全没保障
希望出示腾退证明	日常服务不到位
小区内落叶堆积无人清理，影响居住环境	日常服务不到位
咨询小区内有300多户能否成立业委会	组织、推选
物业不让装修商铺	管理简单粗暴
小区供暖公司一直未完成备案，居民担心无法按时供暖，希望协调解决	权力运作及监督
小黄车乱堆乱放进行清理	秩序混乱
监控安装位置不合理	监控实施损坏
物业不给处理保安不让自己出去的问题	保安不当行为
物业收取垃圾费规定不合理的问题	垃圾清运费
首创置业股份有限公司不履行购房减免一年物业费的承诺#APP#	物业费
小区物业管理不当	管理简单粗暴
物业不作为	缴纳与监管
希望取消一边绿化方便错车	场地紧张
北街家园一区物业私自使用公维基金招标安装监控的问题#评论#	申请与使用
恐吓业主	威胁恐吓业主
北京市园林学校的保安态度恶劣	保安不当行为
希望协调清理垃圾并树立禁止扔垃圾的标示问题	日常服务不到位
反映小区物业居委会不作为	质量和水平
厨房的油烟机接不上头	入户维修态度及质量差
物业未经业主同意，更换人脸识别门禁系统，且进行收费和身份认证，居民对此意见大	物业费
物业不作为	入户维修态度及质量差
自己应该向何部门要树砸了树的赔偿	申请与使用
协调希望可以公开招标新的物业公司进入小区进行管理	权力运作及监督
物业私自清理绿地铺成地砖的问题	管理简单粗暴
申请使用专项维修资金维护顶层滴漏	申请与使用
停车场按年收费不合理	管理费
核实小区业主是否按照每月150元缴纳停车费	安全没保障
物业乱收费	管理费
物业收费不合理	物业费
朝阳区潘家园街道豪景阁潘家园九号院希望协调安装充电桩问题	质量和水平
私自成立自管会跟私自收取停车费不合理	组织、推选
 物业不让装修商铺	日常服务不到位
物业私自涨停车收费不合理	管理费
物业给停电不合理	管理简单粗暴
房屋漏雨，希望帮助维修	日常服务不到位
协调搭车棚	安全没保障
物业不让安装护栏	管理简单粗暴
物业管理费过高	管理费
成立业委会受阻不合理	组织、推选
水郡长安小区选举业委会成员不合格	组织、推选
堵住消防通道	安全秩序没保障
物业带人殴打业主	威胁恐吓业主
香海园小区物业不作为	入户维修态度及质量差
长城物业不作为的问题	质量和水平
物业收取停热水钱不合理问题	管理费
希望相关部门核实是否是正规保安	保安不当行为
不同意盖房子导致没有公共场所影响小区房价	日常服务不到位
停车收费不合理	收费不合理
物业在京旺家园4区4号楼1门私自安装门禁导致居民无法出行	日常服务不到位
物业把车棚租给了建材	管理简单粗暴
小区乱收费	垃圾清运费
新村街道办事处未经业主同意让居委会进驻小区办公不合理问题	权力运作及监督
物业管理差	工作效率低
希望整改金地格林格林小区立体车库#微博#	安全没保障
小区物业不作为	申请与使用
物业不让电信宽带入住小区问题	管理简单粗暴
地下室住人	安全没保障
保安公司合同到期却不离职	保安不当行为
希望协调退回停车费	申请与使用
物业不作为	质量和水平
赛文斯塔物业管理有限公司异地办公及物业不作为#市政府门户网站互动交流平台#	权力运作及监督
国豪物业周日不给开空调不合理	态度与规范
小区地下车库环境卫生差，希望加强保洁	物业费
中海国际开发商不给小区单元设置门头	日常服务不到位
申请公共维修基金	申请与使用
投诉物业公厕不给开和不售卖给自己电问题"12315热线来电"	管理简单粗暴
物业服务态度不好	入户维修态度及质量差
物业提高物业费不合理	物业费
莱圳家园小区业主管理的公共收益资金一直被物业非法侵占#APP#	组织、推选
物业不经允许私自修改水电表	管理简单粗暴
希望帮助调取监控	监控实施损坏
希望到期完成投票	组织、推选
物业有黑社会性质	质量和水平
小区没有召开业主大会	组织、推选
物业乱收费	物业费
不能进京的外地车该怎么管理	秩序混乱
小区监控损坏物业不处理	监控实施损坏
协调让物业免费修缮暖气管道	自供暖社区供暖费
外窗玻璃被砸损	工作效率低
物业私自挪用维修基金	申请与使用
物业不作为的问题	日常服务不到位
小区停车位紧张问题	秩序混乱
物业乱收垃圾清运费	垃圾清运费
物业不作为	管理简单粗暴
物业不允许进入小区	物业费
物业乱收费	物业费
保安人员违规驱逐自己	保安不当行为
馨港庄园小区装修需交装修押金不合理问题	管理费
物业收维修下水道费用不合理	管理费
希望物业恢复地下停车库供电	质量和水平
隆福寺社区门前放置禁停石墩问题＃微博＃	秩序混乱
消防通道停放车辆，存在安全隐患	质量和水平
尽快协调新老物业交接让新物业进驻问题	权力运作及监督
自己能不能把电表跳过去先使用电。	态度与规范
组织成立业委会	组织、推选
老旧物业不交接、撤离问题	管理简单粗暴
来电撤销物业管理收费问题。	自供暖社区供暖费
反映没有正式的物业	权力运作及监督
私人安装摄像头影响个人隐私问题	安全秩序没保障
无法在物业购买燃气	质量和水平
安装充电桩	日常服务不到位
地下室内违章停车	安全没保障
小区停车秩序差	秩序混乱
小区管理差	管理简单粗暴
投诉小区物业恶势力	威胁恐吓业主
物业不盖章	态度与规范
小区停车收费不合理	收费不合理
停车秩序乱的问题	秩序混乱
物业清走自己自行车不合理	管理简单粗暴
家门口生活用品屡次被村里保安清走问题	管理简单粗暴
反映单位不予缴纳维修基金	申请与使用
小区物业不处理事情	质量和水平
 开发商代收公共维修基金后将此费用交到了哪个部门	缴纳与监管
希望小区安装监控	监控实施损坏
物业私自改变合同欺骗业主的问题	态度与规范
咨询圈占消防栓设施的行为的问题	安全没保障
施工的货车和铲车挡着门导致无法进小区的问题	安全没保障
物业保安威胁到业主的人身安全的问题	保安不当行为
停车管理服务不规范问题	安全没保障
物业不配合安装电动汽车充电桩问题	质量和水平
小区物业费高	物业费
玉海园小区三里小广场踢球存隐患问题#微博私信#	安全秩序没保障
村委会向外来租户收取物业管理费且未公示明细，村民认为不合理【北京市委书记蔡奇】#人民网地方领导留言板#	物业费
马驹桥胜利物业有限公司威胁市民不交物业费就停水问题	威胁恐吓业主
缴费不合理	自供暖社区供暖费
右安门外开阳里二区物业不作为	质量和水平
地坛北里11号楼楼没有安装摄像头	安全没保障
希望物业尽快处理烟道问题	质量和水平
物业胡乱作为问题	管理简单粗暴
咨询商品房物业费收费标准“12315热线来电”	物业费
保安轰人问题	保安不当行为
芍药居4号院和14号院前消防通道被车辆占用	安全没保障
希望增设停车位	场地紧张
大龙物业捆绑物业费和停车费	物业费
希望物业更换夜间红外高清摄像头问题	监控实施损坏
拆除铁桩	安全没保障
投诉物业乱收费注销电卡	管理费
北京城建畅悦居小区分为保障房区和别墅区，物业近期清除了两区之间的公共绿地，准备栽种树木对两区进行隔离，保障房区居民对此意见大	质量和水平
来电告知进展	监控实施损坏
希望能够开通小区地下停车场	秩序混乱
小区物业态度差	管理简单粗暴
社区没有通知到位导致业主分不到车位	权力运作及监督
小区物业私划停车位不合理的问题	秩序混乱
物业不作为	态度与规范
违规占用消防通道规划停车位，存在安全隐患	安全没保障
建议增设人脸识别和摄像头设施	安全秩序没保障
希望有关部门告知自己收费标准问题	物业费
物业未经业主同意涨物业费问题	物业费
力宝诗礼庭小区物业宽带垄断问题#微博#	管理简单粗暴
居民私占车位问题	秩序混乱
只能停一辆车不合理	管理费
物业胡乱收费	垃圾清运费
投诉物业公司乱作为“12315热线来电”	质量和水平
物业违规收取水费问题	管理费
业委会不作为	权力运作及监督
换物业问题	权力运作及监督
协调延长临时业主大会开会时间问题	组织、推选
希望增加摄像头	安全秩序没保障
小区单元门门禁故障，迟迟无人维修	监控实施损坏
小区公共维修基金使用问题#市政府门户网站互动交流平台#	缴纳与监管
提前收取物业费	物业费
小区无法更换物业	日常服务不到位
希望帮助协调小区业主成立业委会问题	组织、推选
协调撤销业委会	权力运作及监督
投诉兴丰派出所门口保安态度恶劣的问题	保安不当行为
投诉田村街道办事处不让延期召开业委会	受破坏及法律权益保障
玉桥街道办事处不处理车被宣传牌子刮坏不合理问题	安全没保障
小区卫生无人清理，希望及时解决	日常服务不到位
物业乱收费问题	物业费
投诉物业不作为	质量和水平
物业未经业主同意私自上涨物业费，业主对此意见大	物业费
破坏小区规章制度	受破坏及法律权益保障
违章停车	秩序混乱
反映成立业主委员会问题	组织、推选
物业不作为的问题	质量和水平
尽快帮助安装监控的问题	监控实施损坏
东升镇文龙家园一里停车问题#APP#	收费不合理
建议太平湖小区清除杂草铺地砖#微博#	日常服务不到位
物业保安到人行便道上锁车不合理	保安不当行为
物业占用小区公共道路规划停车位，影响居民出行	秩序混乱
物业按非普通住宅收取物业费用不合理	物业费
物业收取1200元钱电表费不合理	管理费
物业不给装修押金	管理费
不能网上购电不合理	质量和水平
按计划按步骤帮助各个小区成立业主委员会【北京市委书记蔡奇】#人民网地方领导留言板#	组织、推选
选举方式制度不全面	组织、推选
物业收费不合理	管理费
希望增设自行车棚	日常服务不到位
协调新物业入驻	管理简单粗暴
居委会主任成为业主委员会候选人不合理	组织、推选
物业公司针对停车收费民调方式不合理	管理简单粗暴
金隅大成物业相关人员作出处罚#市政府门户网站互动交流平台#	入户维修态度及质量差
物业收取停车费不合理问题	收费不合理
保安队长垄断快递的问题	管理费
小区停车无人管理	秩序混乱
投诉绿城物业公司暴力撬门强行清理业主东西	管理简单粗暴
排泄物无人清理	日常服务不到位
物业违规停电	管理简单粗暴
不退停车费	管理费
希望将楼道里面旧自行车挪走	秩序混乱
物业私自占据小区停车位出租问题#微博#	管理简单粗暴
停车秩序	秩序混乱
自行车车胎被划问题【北京市委书记蔡奇】#人民网地方领导留言板#	安全没保障
停车管理公司收费不合理	收费不合理
物业门禁卡收费不合理	物业费
业委会私自更换物业	组织、推选
物业不作为的问题	态度与规范
老物业骚扰业主	监控实施损坏
投诉东光物业不作为	安全秩序没保障
小区内停车秩序差	秩序混乱
投诉对物业服务态度及工作质量的不满	监控实施损坏
  物业的问题	工作效率低
路障不合理导致车无法进入小区的问题	安全没保障
地上停车场系统无法自动识别问题	安全没保障
物业不让快递进门送快递	质量和水平
怡美家园居委会及居民阻止当代城市花园小区封闭管理问题	管理简单粗暴
帮助撤销东城区的录用资料信息	态度与规范
车辆进不去小区	权力运作及监督
物业频繁给租户发短信骚扰问题	威胁恐吓业主
怀疑业委会贪污的问题	权力运作及监督
小区内堆放共享单车影响通行#微博#	秩序混乱
小区停车系统升级，导致居民无法正常停车	管理简单粗暴
保安谩骂市民	保安不当行为
希望延长半年投票成立业主委员会	组织、推选
了解装修收费标准	垃圾清运费
门禁故障无法出门	安全秩序没保障
环铁艺术区腾退问题#微博#	受破坏及法律权益保障
投诉园博园欧洲园保安#微博# 	保安不当行为
保安不让走的	保安不当行为
分配车位不合理	安全没保障
希望望京明苑小区尽快成立业委会	组织、推选
协调清理建筑垃圾及杂物	日常服务不到位
核实能否成立业委会	组织、推选
大兴区瀛海镇南海子公园保安队队长态度恶劣问题	管理简单粗暴
老业委会迟迟不交接问题	权力运作及监督
业委会成立问题	组织、推选
物业收取停车费不合理	收费不合理
物业私自把柜子搬走问题	管理简单粗暴
公示经营收益合同	权力运作及监督
物业不作为	质量和水平
希望增设社区居委会	态度与规范
迟迟未给退装修押金问题	管理费
业委会筹备负责人为居委会主任不合理的问题	组织、推选
洛娃大厦A座中控室工作人员半夜睡觉不合理的问题	质量和水平
小区加强外来人员管理	安全秩序没保障
西红门镇同兴园小区房屋物业费收取问题	物业费
小区物业在安装电梯位置安装汽车充电桩存在安全隐患	安全秩序没保障
希望加强小区治安管理	安全秩序没保障
保安不让自己出小区	日常服务不到位
小区没有居委会	权力运作及监督
开发商未经业主同意改变自行车停车库	秩序混乱
物业乱收费	管理费
北京太阳城电梯故障物业强迫业主签字动用维修基金#互联网+督察#	申请与使用
物业收取暖气不合理	自供暖社区供暖费
核实上下水改造收费是否合理	物业费
安防门被两限房业主拆的问题	威胁恐吓业主
投诉小区物业态度	态度与规范
 物业堵塞消防通道	质量和水平
投诉物业公司委托代理人频繁骚扰自己	威胁恐吓业主
物业私自涨物业费/保密	物业费
停车位收费不合理	收费不合理
不让进的问题	态度与规范
物业不作为	安全没保障
希望改成可以活动的窗	安全没保障
希望成立居委会	组织、推选
物业不作为	入户维修态度及质量差
产权单位不支付物业费	物业费
了解警察有没有调取监控视频	安全秩序没保障
建议清理灌木和杂草扩建停车位的问题	安全没保障
投诉物业管理差	管理简单粗暴
大山子环铁艺术区遣散租户不合理问题#微博#	受破坏及法律权益保障
小区只收取10号楼业主的停车费不合理	质量和水平
幼儿园不给物业费问题	管理费
镇里不给华龙小区成立业委会	组织、推选
物业管理不当	质量和水平
希望尽快修好门禁	安全秩序没保障
物业蛮横	态度与规范
停车公司到期后不撤离问题	秩序混乱
市民反映环卫领导恐吓自己的问题	威胁恐吓业主
单元门损坏	安全秩序没保障
物业建立体停车场不合理	安全没保障
公共用地改用停车场	安全没保障
居委会不给业主委会筹备组公布投票情况	组织、推选
地下车库安全设施不完善和自行车丢失未有效解决	安全没保障
物业在5单元门口划停车位影响居民出行问题	质量和水平
希望物业给2号楼安装摄像头	监控实施损坏
小区安保问题	日常服务不到位
物业收取垃圾清理费不合理问题	垃圾清运费
 保安不让市民上公共厕所	保安不当行为
小区治安管理差，近期经常丢失电动车，希望加强管理	安全秩序没保障
环卫工人不好好打扫卫生的问题	质量和水平
地下机械车位管理不到位	秩序混乱
希望相关部门协调留出能救人的过道	质量和水平
物业乱收费	管理费
协调物业清理地毯	态度与规范
柏林爱乐小区禁止安装新能源汽车充电桩#市政府门户网站互动交流平台#	态度与规范
小区申请业主委员会迟迟不给办理	组织、推选
生产石料违反国家规定	质量和水平
希望尽快纳入北京业主APP	态度与规范
只开放一个安全出口存在安全隐患	入户维修态度及质量差
开发商掐断古月家园西区15号楼1单元1002的电不合理	威胁恐吓业主
翠城小区101楼4单元单元门损坏	日常服务不到位
保安服务不到位问题	日常服务不到位
小区常驻外省居民不能参加居委会选举不合理	权力运作及监督
龙潭街道不愿意变更停车管理公司	安全没保障
小区内25E住户扰民	安全秩序没保障
单元门洞损坏无人处理的问题	日常服务不到位
自来水龙头无人更换	入户维修态度及质量差
市民反映保安把自己的车推走	保安不当行为
新旧物业迟迟未交接	组织、推选
协调成立业委会	组织、推选
物业不作为	管理简单粗暴
安乐家园私占车位#微博私信#	安全没保障
物业不给赔偿金	物业费
古桥物业公司公示支出明细费用的问题	缴纳与监管
业委会主任滥用职权	权力运作及监督
私自车位	秩序混乱
外来车辆随意进入小区，希望物业加强管理	日常服务不到位
西砂西区公租房的保安不作为	保安不当行为
